P_load4_1_2,P_load4_1_3,P_load4_1_4,P_load4_1_5,P_load4_1_6,P_load4_1_9,P_load4_1_10,P_load4_1_11,P_load4_1_12,P_load4_1_13,P_load4_1_14,P_load4_2_2,P_load4_2_3,P_load4_2_4,P_load4_2_7,P_load4_2_8,P_load4_2_10,P_load4_2_12,P_load4_2_14,P_load4_2_15,P_load4_2_16,P_load4_2_17,P_load4_2_18,P_load4_2_19,P_load4_2_20,P_load4_2_21,P_load4_2_23,P_load4_2_24,P_load4_2_26,P_load4_2_29,P_load4_2_30,P_load4_3_2,P_load4_3_3,P_load4_3_4,P_load4_3_5
1.4419479932039407,22.43123729339272,1.1862569426287648,1.1504944638738541,0.601743936868408,5.767849038730873,1.9540290672484788,0.00558092561563879,0.8768286658617906,1.9702025056774966,3.1066400880945744,4.2222056745578636,0.2293802386588747,0.3251249804938533,2.805679917349989,1.2208553409478085,0.06174869219259839,1.3973349145990788,1.3253769616081514,0.16876257405953698,0.13724488298490978,1.5264336552433901,0.38366285864652305,2.330309289322023,0.5012526066862855,3.706167061804777,0.35812608341706387,0.10854323803402623,0.17612498140138852,0.03594539039508406,1.4439105029171184,0.06894492540115704,1.6091872968815935,3.259024036552447,9.059678346246045
3.6115456795675023,9.96163333231576,2.466555077029005,1.6303449996891213,2.037269079835178,6.168501999502233,2.162095026168036,0.2509729758444489,0.4467244592692406,3.1181909023044834,0.9670835621882127,1.1584154729129732,0.13146438954447595,1.6789283764215506,1.683386827504103,0.9127815154810184,0.6429696983255087,0.063931880913348,0.7753555232735502,1.7874816624926204,0.038657963825729,2.2397081502842378,0.7700842293172838,0.005441124253222698,0.17282277220133618,2.9068498274435957,0.4096509361888879,0.6733260841284608,0.5871561968880451,0.401831259957459,0.44530120398518397,0.42515819718993486,2.4767473120673573,6.014062983673822,9.421177171034275
4.532911773314407,15.813284759378758,11.282236660470852,0.42552514582043055,0.8590560558884694,3.1658473196026726,0.8050576448571911,0.6827106050345355,1.4439239088645426,1.8751715097119663,2.976579613233242,1.418244666039318,0.3274393961595074,0.7782687012949507,4.96803906659025,1.6322724097813115,1.266429834716573,1.2789636907597652,1.3279015115589416,0.5629599134890299,0.8384723085181306,0.03529953209304476,0.6499466293762791,1.0594516215250238,0.06489060120465182,2.0543587666609215,0.21842962134691027,0.330421157212786,0.7483114488364607,0.5194098912017344,1.9524713627598744,2.9138856197145273,8.480266665430374,6.296193528274266,7.527757331513653
1.8332494837000166,21.10993108141774,10.963606210713635,1.0159538683265108,1.610567359517209,0.9372319622599496,1.7109476925533798,0.47921350774930405,0.30613752657162435,0.3468397473491218,1.0724813176714472,4.703040631803159,0.3150146326520414,1.1031708040606458,3.3365672902068586,1.4141695112887755,0.5739064938355491,2.7987737583936445,0.2146251153773911,1.2890810014062464,0.7547262280394009,1.1225883288383247,0.6349270716607792,0.870858961512738,0.2877785462878324,3.030931722638679,0.5653484039726181,1.0783414041633794,0.6565962961911086,0.09723667538579621,0.568222602738206,0.9178799414718614,3.128992203108114,7.886625221754308,6.631281671144549
3.2252374583123458,11.896745718490711,10.954583637327572,1.0260918595832869,0.3493635592565142,4.998357119897603,0.17238992087510338,0.5838774333778798,0.11442259873251809,0.7505031011256701,2.552998966282432,1.4786887025788877,0.39995805846771054,1.8394748039821829,2.881386854286366,7.122699379449184,0.8506472870549148,2.4019744600561306,0.17078541458136445,1.7501842997468355,0.531718943794717,1.800929589727768,0.6912468397718871,0.8441274126237287,0.019028908745777263,0.5653248149945729,0.43420534558360346,0.4366145191956868,0.44590217346147965,0.40405403304355575,2.2614433254202715,0.5881279685004842,8.270554789178046,7.579018616243753,11.871144368030103
4.285160000769021,0.03994933538003408,5.8336285608691805,1.0619572553427734,2.2350445988091323,6.068026136919948,0.8312351243284033,0.052033718340746424,0.2414708752340129,1.8567500505002414,1.8738303819159303,3.453043711419347,0.3778008977856935,1.5269403112973416,4.468492053698645,6.919340758148614,1.3453120463327115,0.2129856327959093,0.9885625395305522,1.8971590643731282,0.20018496615826595,0.34131558827917097,0.1903698988443086,1.5019372597003835,0.18402998762260211,1.7348248771671346,0.10061468708268287,2.0856493299162144,0.264651369751001,0.4639027581479388,2.209429529192052,1.377652505636956,5.030469593021339,0.7944067979492275,14.068301887140839
1.3122091138579335,2.502563572585679,4.061662802219651,1.5917688360227138,0.16766138912591527,2.8149759864902233,2.1919342831490756,0.10527343919465686,0.18123311867172073,0.3139004390229583,3.7046109226745902,0.11965251065921001,0.34632532579831743,0.412795805151753,4.819025107049333,1.4170721330670024,0.8488773724977678,0.1074651156350022,1.3159281749812886,1.0363561546855344,0.6877159061170199,0.07413697153528034,0.30745885255507777,0.43745670019985883,0.44361999441365346,2.9413708472178253,0.5746988613398375,0.6686981036569062,0.1171066543231546,0.21274306352773556,1.2340098434555569,2.4075286407541334,6.629592412015881,7.490710328599368,11.898905865389212
2.4779474731361915,17.409431075094677,7.9052365250366075,0.9438054232473492,0.6620821683768902,7.316094958891674,0.5189539456676718,0.3953806237972134,0.20549921473112026,1.6521472667681447,1.0792503325036942,3.152395762333114,0.37160878912100903,1.3205803558962983,4.252792954157739,1.0431222169994125,0.6194032883815236,0.04465074279771519,1.2001227257700078,0.4269318084243472,0.7467477230191737,0.964027728139322,0.22204005498356666,0.5022254367578637,0.06758302110402979,3.846880662033624,0.5813100948478745,1.1057332585736113,0.2744231678702312,0.3636634603047412,2.123727957715506,4.812905394159495,3.566235450138897,4.330868881949827,11.484999853918609
0.8199688736771426,15.422935663302212,9.068441346557519,0.239207547948969,2.0353219236015803,2.7108717793393393,1.9030847131594029,0.3004140282970018,0.33064413260185876,0.14998448954307014,3.600794553214033,4.050557965125934,0.2099780238510844,1.0725264430686405,1.9343975904656583,2.7773180787228346,0.5290691491245428,0.3118833630229988,0.08505964935999986,0.7331361346537877,0.4440269306374019,2.082567588666287,0.04257558214251054,1.038473650347987,0.032519024304966296,2.622711685927648,0.7064868703880047,1.0227206912590667,0.08093504943819418,0.130959039568542,2.580989934640945,4.437558159714668,9.90002808478796,6.438063639169675,14.30483377576628
1.9762614432737082,20.551479298248697,0.7670515980238931,1.8861970981220435,1.5259410551657169,0.8446717760282301,1.3163490005969287,0.6248861600249035,0.4802988577344602,2.4882319917893945,2.6475858558921757,3.539604328125997,0.5668159168013376,1.5889317881877165,2.8153394904275864,4.073153768395138,1.2461139253266678,2.3999596556857705,1.3775304777836492,0.5787129181158946,0.37023956128330837,0.25587231805774735,0.46333370156771325,0.40116030110234185,0.30191377917927303,2.3028278303166787,0.4742733879691394,0.0010703926140124913,0.5187545106898226,0.019120456627173963,0.523801840424604,1.1120868447639853,8.59059839250809,7.623655330795502,0.40727188097320677
3.315132233803149,20.39132473733436,11.596982588658207,0.26263930453873763,1.2488915605341457,2.6108435548247466,0.6001176230299419,0.029907222189742122,0.5951679550822443,1.5131462804464468,1.2711071037558201,2.002537032704499,0.2560389746793372,1.8192017809762626,2.0844415383703723,3.9234514476153812,1.2341004321909252,2.004020510378409,0.4459278316986413,0.7283921501589473,0.21810924446629493,1.0207475872019787,0.6212097263084425,0.018674491235441695,0.5420429442039921,0.06976147579357383,0.5169140742039516,1.8110415603070222,0.3786815645823619,0.32786871657387756,2.3839795627428124,2.797609419883117,6.463920743709038,4.887247379950097,7.5229841985293735
2.313867815197119,22.971290001108034,5.314257448483666,1.5828033251079618,2.358533179217004,6.451171992456188,0.42798955956049045,0.8453114332602585,0.1688602727185841,1.4405861499726713,0.6949426706860711,1.0241606332995137,0.1617758033702434,1.7141490487697528,4.755479366315808,3.5011573159140297,0.6312366349932178,0.9332695117835214,0.544727597944965,1.593397120374086,0.41059757870302693,0.0005618130466539806,0.6148274593686776,0.11424962534345406,0.15217836951165697,0.8664156023770544,0.1589823970988861,1.5122423394824447,0.2957924860863989,0.1565394337676206,1.7490688727859367,3.836773780736441,9.282247151686224,2.7656415781559684,0.08574368312450453
1.0700176091753943,5.621406081230984,0.230529114088039,0.04155119272820157,0.8395124181024544,5.545828535618423,1.014747763917784,0.6186472640802763,1.066710094620446,0.4749051574804298,1.3793490638004278,0.2429491014123376,0.23163443373591008,0.03624913446171003,0.887044412417037,6.8340516752032405,0.9029611335980902,0.9069221307739794,1.0947480916044028,1.1338510024928834,0.8315549671446933,1.1183358103315433,0.31738018872497503,1.041657678210743,0.4970538233597691,2.6408790982620785,0.5359564559072089,1.2274047713414888,0.2530365852977322,0.009147795493046606,0.6479252659187074,3.8422865976760203,9.748555577243408,1.4337837562098021,9.688311167705393
3.65304664438131,11.133395610750172,1.9425104970676688,1.0609165818763695,2.5588532383783544,5.944294095753623,1.455831878624741,0.3130852723587526,1.2438577110527036,0.40247699725404934,0.741487794291963,5.251055323064919,0.35079878010423954,0.2450293549156152,1.032124392447821,6.504853357987811,1.0695416316904334,1.6671505482136555,0.6705589326436153,1.0356963908632568,0.6617103953440653,1.0407843388834308,0.29245697448377744,1.7622697683469777,0.20722521774692776,3.0512149376262827,0.1528482283652365,0.5939877465496141,0.15580933913366668,0.34798859349124983,2.0345752341955885,0.9295123262706467,4.259963824370346,6.295488812280256,12.363764666966235
4.256833986229388,13.25347795296691,9.49024413560901,1.3651126117353836,2.22314034336072,2.773797070178591,1.4310583907963448,0.12930911516601612,0.14817041151340918,2.178749154470566,2.298844394062149,2.984954446893931,0.15366473809698875,0.9092576900542482,1.879758455879029,7.273388850028747,0.633637492204813,1.5270434275427962,1.375998116270837,0.6728406800273146,0.12951308464465522,1.803216140685866,0.42418953271962795,0.2344291994262472,0.43213554646522273,2.7206562810420145,0.2466155677758879,0.9222411582558654,0.6833705520016885,0.5326800154872349,1.4425664435799412,0.4900079049015593,5.848764784089039,2.358155871734642,8.417066826428501
4.589459122104996,20.838072237122198,2.8472232139217217,1.0064100788190224,2.4425124031153445,0.6959006050582652,1.5474917054199144,0.7029841700640468,0.024566766339657917,1.716792736109974,3.055794286898168,4.921465862524091,0.2905167953640208,1.6626330033975072,1.8186301514990926,3.2241185329300586,0.031934017526469384,2.0611438426739626,0.49052804066205996,1.4666632735022345,0.8142955624909087,0.6725023794763374,0.16416615714467506,1.7696622357041585,0.18522170995319254,0.4859907447937644,0.6565196976345924,0.699603364619021,0.6653746238024664,0.3469475276048864,0.6412928224653338,3.769771247762769,1.5480309391444644,9.100414573745386,14.458397696158038
3.1536181628051403,8.792809463317369,4.28556883360185,1.2933163985140441,2.771520215369356,1.8810182724085511,0.822311025149383,0.08399553398040915,0.8081144557459139,1.0025774516755281,1.4610480780743065,3.1482019583057874,0.25393946809765044,0.5858969367961884,5.6446752285668484,1.0479828157112325,0.5377594412431361,0.7622726565805626,1.2799521336322734,2.011441298578047,0.47549200001653485,0.33759563722638586,0.427785538408638,1.140406607026869,0.054695238648717656,2.4509141205679055,0.6333828279153461,1.1839699989323322,0.6044397871496854,0.5048597990395337,1.9542574281114742,1.396503458542947,2.666304218887537,1.2328724812506664,11.341101052380388
3.5032347628163234,7.928428851758391,9.899318372928784,1.3336716881502007,2.5180814855824245,2.0203451803599446,1.7263076578081205,0.47129240468817624,1.4872259632495137,0.21466018288384459,3.084441444363687,5.079300177629071,0.3410360994662235,1.1337120199023163,1.338535846347386,0.6400974172345703,1.0648673973217149,1.4876330468226378,0.07383139325939787,0.9228006289039099,0.593977980756769,2.1205312468032496,0.29556991942321187,1.7965448266751047,0.07369030669391131,1.9110550296000566,0.26159576525094774,1.807335720357858,0.6828453145811518,0.13697525043044897,0.30202182209210515,3.1111764108854323,2.5181828295439845,2.131253367489653,1.9442623473700305
